reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
1893bb86-bc26-4f2e-a9cb-f0dcc11f3bc7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasinya bagus. tapi kenapa ya slalu g bisa akses dan ada tulisan koneksi terputus padahal ada kuota. tolong di perbaiki agar kita nyaman menggunakannya,3,0,2.105.1,2025-12-02 22:26:31,"Hi Kak, maaf atas keluhan yg dialami. Saat ini tdk terjadi gangguan di DANA ya. Jika terkendala akses dgn notifikasi jaringan bermasalah, pastikan koneksi internet stabil. Silakan clear cache apk DANA, kemudian update apk ke versi terbaru. Kakak juga bisa coba ganti ke jaringan lain (Wifi/Seluler). Jika sudah, coba akses secara berkala ya. Thx -IK-",2025-12-03 00:35:07,2.105.1
d138520b-7a6c-47a3-a340-9a34f95b118f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"knpa ya saat saya mau mengganti nomor hp selalu eror terus, di suru coba lagi tpi ttp sama aja, padahal belum pernah ganti nomor sama sekali, tolong di perbaiki lgi dong min, nomor hp saya hari Senin besok uda hangus",1,0,2.110.0,2026-01-17 10:58:10,"Hi Kak. Maaf sudah bikin Kakak ngga nyaman 🙏 Terkait kendala pergantian nomor, silakan coba beberapa langkah berikut ya: 1. Clear cache apk DANA 2. Update apk DANA ke versi terbaru 3. Restart HP 4. Pastikan nomor baru belum terdaftar di akun DANA Jika masih terkendala, mohon kirimkan screenshot via DIANA di apk DANA ya. Thx -AF-",2026-01-17 11:14:31,2.110.0
56102ee9-46ed-4745-9cda-0a7fb3000cbb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya tidak bisa mengubah premium ke akun lain karena akun saya yang lama sudah premium nomor nya hilang dan saya tidak bisa mengubah premium ke akun lain tolong pada pihak dana jangan bikin kecewa orang lain,5,0,2.112.0,2026-01-30 14:15:00,"Hi Kak, kami paham keluhan yg kamu alami. Jika yg dimaksud tdk bisa upgrade premium karena KTP terdaftar di akun lain, kami infokan bahwa utk dpt upgrade premium utk 1 akun dpt menggunakan 1 KTP ya. Agar bisa segera kami bantu, silakan menghubungi Asisten Digital DIANA melalui menu Me/Saya pada aplikasi DANA kamu ya kak. Tks -UH-",2026-01-30 17:05:13,2.112.0
da71004c-34b1-4d46-a94a-66e9ea0b2e25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekedar masukan untuk development. untuk update yang terbaru nantinya/kedepannya bisa ditambahkan fitur investasi perak sama halnya seperti emas yang sudah ada saat ini. mungkin itu akan memberikan nilai lebih untuk aplikasi ini dibandingkan dengan aplikasi lainnya. dan itu akan sangat berguna bagi pengguna yang ingin berinvestasi di logam mulia namun tidak terjangkau jika harus membeli emas dan mungkin akan beralih ke perak sebagai alternatif nya,5,1,2.105.1,2025-11-29 02:37:49,"Hi Kak Arvi, sebelumnya makasih ya ulasannya. DANA senantiasa berinovasi dan membantu para pengguna setia kami. Saran dari kakak akan jadi masukkan utk kami. Support kami terus, supaya makin baik lagi kedepannya. Jika ada keluhan terkait DANA, kamu dpt hub DIANA melalui menu Me/Saya pada App DANA. Thanks -IR-",2025-11-29 07:21:18,2.105.1
e46935f0-fd92-403a-9d81-f727ab67e4e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"halah, saya hapus aplikasi DANA ini karena sekarang ada iklannya yang sangat mengganggu, saya risih. Saya sudah beralih ke Gopay & LinkAja. Mereka jauh lebih baik dan bebas iklan.",1,2,2.105.1,2025-12-01 08:55:17,"Hi Kak Wawan, kami memahami kekecewaan kakak mengenai iklan di DANA yg sangat mengganggu. Kami informasikan, silakan kakak bisa abaikan saja ya terkait iklan di DANA jika kakak tidak tertarik. Thanks -IR-",2025-12-01 10:27:23,2.105.1
7256a45c-edbc-4fb4-8074-e78fc824b17b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sudah 4 hari gak bisa masuk dana premium gara gara hp hilang, padahal pin dana saya halaf tapi masuk kesan nya kayak di persulit, mau transfer akun pakai kartu baru juga di persulit, yang bikin lucu KTP yang pernah saya buat pakai pendaftaran dana premium ku yang gak bisa di buka malah di bilang gak sama lah, gak ini lah suruh ke kantor pemerintahan lah di bilang ktp saya gak sesuai identitas, di kira saya ini apa ya? haru gimana ini mau transaksi pemindahan saldo juga gak di gubris",5,1,2.110.0,2026-01-18 05:07:57,"Hi Kak Irawan, kami memahami atas kendala login karena nomor hilang ini. Jika sebelumnya sudah buat laporan ke DIANA, bisa infokan nomor laporanmu ke DM/inbox sosmed resmi DANA yg sudah centang biru/emas ya, agar bisa kami bantu cek lebih lanjut. Kami pasti bantu kendala Kakak hingga tuntas. Thx -YS-",2026-01-18 07:05:46,2.110.0
74710810-44b3-4071-8f40-61ae6cb794eb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa skg apk nya kl dibuka susah..loading lama dan malah keluar ga bisa dibuka..spt nge bug..tolong dong diperbaiki dan ditingkatkan apk nya..,3,1,2.105.1,2025-11-30 16:00:04,"Hi Kak Dinda, maaf ya kalau sempat bikin kurang nyaman terkait kendala saat ingin login akun DANA. Kakak boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Tks -NA-",2025-11-30 17:53:06,2.105.1
e07773b7-d069-47cb-9a6a-abbd297f31e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"uang saya ketika di transfer ke bank lain tidak masuk,sudah 1 minggu,dan sudah membuat laporan beberapa kali,tapi uang nya tetap tidak masuk,tolong sistem nya lebih gercep,jangan suka nilep uang orang.",1,0,2.113.1,2026-02-15 03:05:36,"Hi Kak Zaskya. Kami paham kekhawatiran Kakak terkait kirim uang ke bank yang belum diterima. Untuk pengecekan lebih lanjut, jika Kakak sudah laporan, mohon infokan nomor laporannya melalui DM Sosmed resmi DANA yang centang biru/emas. Sebagai informasi, DANA sudah berizin dan diawasi oleh BI sehingga tidak pernah mengambil saldo pengguna. Thx -AF-",2026-02-15 04:40:33,2.113.1
d7f4b0fc-545a-45fd-9687-ef4b23c549a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,akun dana bisnis saya.uang masuk ke penampungan qris. tapi waktu di tarik g bisa dgn alasan perlu verifikasi ulamg. sdh isi formulir 5 hari lebih ttp g ada kejelasan . uang nya ngendap g bisa buat muter usaha. parah memang. klo g bisa ditarik nonaktifkan juga qris nya biar org bayar ke kita g masuk. ini sdh masuk tapi g bisa di tarok,1,0,2.111.0,2026-01-29 10:12:48,"Hi Kak, mohon maaf atas kendala tidak dapat melakukan panarikan saldo DANA Bisnis. Agar kami bantu lebih lanjut, Kakak dapat menghubungi DIANA pada menu ""Me/Saya"". Jika sudah mendapat nomor laporan bisa infokan ke kami via DM Twitter(X) yg bercentang emas/Inbox Facebook yg bercentang biru ya Kak. Thanks -NA-",2026-01-29 15:44:22,2.111.0
0d7e8d22-6f2e-41db-9464-265695e1694a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya Kasih Bintang 1, Aplikasi gak jelas, masa Dana Cicil dilunasin sebelum jatuh tempo, malah limit nya gak bisa dipake, boro boro naek limit dilunasin, malah gak bisa dipake, di komplain ke CS Dana nya sampe sekarang masalah nya gak beres beres, masih gak bisa dipake Dana Cicilnya",1,2,2.109.2,2026-01-07 20:00:14,"Hi Kak Munandar, maaf ya atas kendala tidak bisa gunakan DANA Cicil. Apabila sdh buat laporan dan sdh hub DIANA, Pastikan terhubung dgn live CS Lalu infokan nomor laporanmu di DM/Inbox sosmed resmi kami: IG: @dana.id (Centang Biru) Twitter/X: @danawallet (Centang emas) FB: @DANA (Centang biru) Kami bantu hingga selesai ya kak. Tks -IR-",2026-01-07 21:08:09,2.109.2
60227427-2218-4815-be44-b0d567f2ce25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa tiap kali login langsung kembali ke menu utama..sudah masukkan nomer,,udah pilih ""lanjut"" masih saja seperti itu..tolong diperbaiki lagi",1,0,2.106.0,2025-12-08 08:40:55,"Hi Kak Manto, maaf ya kalau sempat bikin kurang nyaman 🙏 Terkait kendala login ke akun DANA, boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshotnya via DIANA di aplikasi DANA ya. Thanks-FD-",2025-12-08 09:47:24,2.106.0
e3b3e579-e9a3-48a2-9449-4843b209b83b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya membuka aplikasi dana tidak bisa masuk aplikasi beberapa hari selalu ngebug dengan ikon tampilan awal aplikasi dana , Tolong diperbaiki.",1,0,2.112.0,2026-02-05 15:32:06,"Hi Kak Niken, maaf ya kalau sempat bikin kurang nyaman karna kendala tdk bisa buka apk DANA. Silakan Kakak boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Thanks 🙏 -JN-",2026-02-05 16:34:43,2.112.0
f4f70996-1cc0-4b07-92d9-099f42e90e70,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"skrg jd jelek bgt, HP saya ilang dan saya mau masukin no dana saya ke HP yg baru knp hrs ngirim otp mulu ke WA sih kan bisa verifikasi pke wajah, bner2 aplikasi jelekk nyengsarain org yg lagii bner2 kesusahan. pdhl akun dana yg gaada saldonya gampang2 aja masuknya, knp pas ada saldo yg lmyn gde malah d persulit masuk nya hah. amit2",1,2,2.105.1,2025-12-01 05:11:48,"Hi Kak, kami mengerti perasaan kakak mengenai keluhan nomor hilang dan tdk terima otp, Silakan hub DIANA dg cara: 1. Buka app DANA 2. Input nomor yg terdaftar di DANA 3. Pilih lanjut 4. Pilih menu Bantuan Sbg info, jika diminta verif otp maka tetap dilakukan ya krna merupakan fitur keamanan di DANA kak dan jangan khawatir, saldo aman. Tks -IR-",2025-12-01 06:06:06,2.105.1
3ee442bf-35ed-4f6e-8d19-f06ca5d739e9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk transfer e-wallet sering terjadi gangguan sistem. semua saran sudah saya lakukan kak, sudah chat Diana juga, tapi tidak ada solusi sedikitpun. langkah apa yang harus saya ambil sekarang selain uninstall aplikasi DANA?",1,1,2.107.0,2025-12-11 13:49:32,"Hi Kak, maaf sdh bikin Kakak tdk nyaman karna keluhan tf yg sering gangguan. Tim Kami pasti akan bantu keluhan Kakak dgn semaksimal mungkin. Jika sebelumnya sdh membuat laporan & sdh mendapatkan nomor laporan, mohon infokan nomor laporan via DM/Inbox resmi DANA yg bercentang biru/emas agar dpt Kami bantu lakukan pengecekan ya Kak. Thx-JN-",2025-12-11 16:25:31,2.107.0
e2208cb9-3886-457a-bbc3-8d3d3a571c25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya menggunakan perangkat infinix gt 30 pro, dan saya juga menduga kalau ini terjadi karena perangkat saya sendiri, namun ada beberapa teman saya yang memiliki perangkat yang sama tapi tidak terjadi masalah seperti itu",1,0,2.107.0,2025-12-13 05:27:21,"Hi Kak, maaf ya buat kamu ga nyaman. Terkait keluhan saat mengakses apk DANA, pastikan ruang penyimpanan ponsel cukup & device mendukung ya. Kakak juga boleh coba langkah berikut: 1. Clear cache apk DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di apk DANA ya. Tks -UH-",2025-12-13 06:40:26,2.107.0
9237fc24-bfaa-4580-acca-46120e45312d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini gimana ya saya ganti no dana tapi waktu mau vertifikasi malah ngeleg akhirnya no Udah ganti tp di pengaturan msh no lama saya chat Diana katanya suruh login sedangkan di situ gda tombol loginya akhirnya saya hapus aplikasinya dan saya download LG yang muncul no baru tapi masih vertifikasi udh 2 hari tolong dong di bantu emangnya vertifikasi no baru berapa lama bintangnya empat dl klo sudah normal baru saya tambah lagi,5,0,2.108.1,2025-12-18 11:13:21,"Hi Kak Ipeh. Kami mengerti situasi ini tidak nyaman bagi Kakak. Terkait verifikasi nomor baru, proses pengecekan sistem memang memerlukan waktu 2 hari sesuai notifikasi yang muncul di aplikasi. Jika setelah 2 hari mengalami kendala, silakan hubungi DIANA di menu 'Me/Saya' agar kami bantu cek segera. Terima kasih atas kesabarannya ya Kak. Thx -AF-",2025-12-18 07:34:43,2.108.1
727fdbf5-7a51-4bf4-834f-4763efc37bc3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,limit dana cicil saya sudah muncul tapi pas mau di pakai gk bisa tulisannya (dana tak tersedia) padahal limit saya sudah muncul tolong di bantu biar say a bisa pakai sana cicil lagi,5,0,2.107.0,2025-12-09 02:59:48,"Hai Kak Iswadi, kami paham banget ini pasti bikin enggak nyaman, jika fitur DANA Cicil tidak bisa digunakan. Jangan khawatir Kakak tetap bisa menggunakannya, namun ada beberapa hal yang perlu kami cek terlebih dahulu. Silakan, bisa langsung hubungi kami melalui DIANA, di apk DANA, pada menu Me/Saya.Thx-AR-",2025-12-09 04:11:54,2.107.0
036d1776-560c-4bc2-ba60-954a44159b50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah , Transaksi pending , padahal jaringan baik baik saja . Saldo sudah lenyap di potong . tapi transaksi Sampai sekarang pending ( diproses ) . maksudnya apa ?",2,0,2.109.1,2026-02-10 16:53:46,"Hi Kak Taufik, maaf sdh bikin Kakak tdk tenang mengenai keluhan transaksi yg pending. Silakan Kakak dpt hubungi DIANA melalui menu Aktivitas pada apk DANA. Jika nanti sdh dpt nomor laporan, infokan juga nomor laporan via DM/Inbox resmi DANA yg bercentang biru maupun emas. Jangan khawatir saldo Kakak akan tetap aman. Thx-JN-",2026-02-10 20:06:15,2.109.1
80723298-1f6b-4a01-8e40-3d0d817ab324,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya sudah 5 tahun pake aplikasi Dana ini.. setelah saya upgrade ke dana premium...saya malah tidak dapat fitur dana pinjam.. Dengan alasan tidak memenuhi syarat... padahal saya pake aplikasi ini udah 5 tahun,1,2,2.109.2,2025-12-26 12:46:55,"Hi Kak Emi. Maaf atas ketidaknyamanan yang dialami terkait kendala pendaftaran DANA Instan. Kami paham betapa pentingnya fitur ini untuk Kakak. Pastikan akun Kakak memenuhi syarat & ketentuan yang berlaku sebelum mencoba kembali secara berkala dalam 1x24 jam. Jika semua sudah sesuai namun tetap gagal, silakan hubungi DIANA di menu Saya. Thanks -WD-",2025-12-27 07:24:48,2.109.2
f0340744-6f96-4586-b887-a33debafb7ca,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini aplikasi dana ya tdk macam kemarin kemarin,pas sudah di update biar mau top up udh nggak bisa,masa saya top up 1 juta saja sudah gagal teruss,meresahkan.Mana Diana itu bkin kesal saja tdk gunanya,kita maunya apa dia tanya ya apa...aplikasi selalu tidak bisa top up,sdh seminggu saya tdk bisa top up",1,0,2.111.0,2026-01-26 23:28:46,"Hi Kak, kami memahami kekhawatiran Kakak terkait tidak bisa top up saldo DANA. Pastikan limit akun DANA Kakak masih tersedia. Jika sudah hubungi DIANA, pastikan terhubung dengan live Customer Service hingga mendapatkan nomor laporan di akhir sesi. Apabila sudah, bisa infokan nomor laporan ke DM/Inbox medsos resmi DANA yg centang biru/emas. Thx-DA-",2026-01-27 02:18:18,2.111.0
956748ae-f75e-48bd-945e-6cbf007e06f4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aga kecewa, limit dana instan ada, tapi tidak bisa di tarik. padahal bulan bulan lalu bisa di tarik/pengajua penarikan. tapi sekarang tidak bisa. padahal lagi butuh, kecewa terhadap Dana sekarang.",5,0,2.112.0,2026-02-03 14:56:04,"Hi Kak Dhady, kami memahami terkait fitur DANA Instan yg tidak dpt digunakan mungkin membuat Kakak kurang nyaman. Kakak bisa memakai DANA Instan kembali, namun ada beberapa hal yg perlu dicek dahulu. Silakan dpt hub DIANA di menu Me/Saya, nantinya jika sdh dpt nomor laporan bisa infokan ke DM sosmed resmi DANA ctg biru/emas ya. Tks -DS-",2026-02-04 08:49:32,2.112.0
a5917de7-b90e-482f-b228-ff8c2cf28652,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"penanganan soal top up saldo ga masuk.dari tgl 18 sampai sekarang belum juga selesai,buat laporan di chat diana juga begitu2 aja.tanpa ada solusi saldo saya benar masuk,nyatanya masih aja kosong.",1,0,2.111.0,2026-01-23 12:53:36,"Hi Kak, maaf ya atas kendala Terkait top up DANA yg blm masuk. Apabila sdh buat laporan dan sdh hub DIANA, segera infokan nomor laporanmu di DM/Inbox sosial media resmi kami: Instagram: @dana.id (Centang Biru) Twitter/X: @danawallet (Centang emas) Facebook: @DANA (Centang biru) Kami pasti bantu hingga selesai ya kak. Tks -IR-",2026-01-24 18:42:58,2.111.0
acbbc23e-cda6-4e44-b6f7-af7b3240f179,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,gimana ya takut banget uang nya hilang karena ga bisa di upgrade dan ga bisa tf gabisa tarik tunai juga ini gimana ya sengaja ngasih bintang 5 supaya lebih di upgrade lagi sama pihak dana nya karena bikin pengguna pusing dan panik,5,2,2.109.2,2025-12-26 01:20:46,"Hi Kak Nabila. kami mengerti keluhanmu. Tenang saja, saldo Kakak tetap aman ya. Untuk fitur kirim uang dan tarik tunai, akun DANA harus berstatus Premium terlebih dahulu sesuai dengan regulasi keamanan yang berlaku. Jika mengalami kendala upgrade, silakan hubungi DIANA melalui Me/Saya lalu klik notifikasi ""Alasan Gagal/Reason Failed"" ya. Thx -AF-",2025-12-26 02:33:54,2.109.2
4f5a391b-d7ef-4e35-ade0-1adc9efa5b47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setelah di update aplikasi nya bukan nya tambah ok malah makin ngeselin, susah sekali dibuka aplikasi nya, tolonglah di perbaiki, masa tiap buka aplikasinya harus uninstall terus baru bisa buka",2,0,2.114.1,2026-02-14 22:58:20,"Hi Kak Sumi, maaf ya kalau sempat bikin kurang nyaman 🙏 Terkait kendala pada akun DANA, boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Thx -SN-",2026-02-15 00:17:39,2.114.1
cbb00989-37c7-424f-99e4-ae42c82a8f9f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya punya KENDALA pada premium sudah sebulan saya tidak bisa upgrade saya sudah melaporkan ke Ig,email hingga assiten Diana yang tersedia di apk tetapi sudah satu bulan hingga saat ini saya tidak bisa upgrade.",1,3,2.105.1,2025-11-29 08:39:40,"Hi Kak Theo, maaf atas kendala gagal premium kak. Apabila sdh buat laporan sebelumnya, Silakan segera infoin nomor laporanmu di DM/Inbox sosial media resmi kami: Instagram: @dana.id (Centang Biru) Twitter/X: @danawallet (Centang emas) Facebook: @DANA (Centang biru) Kami bantu hingga selesai ya kak. Tks -IR-",2025-11-29 10:04:18,2.105.1
8f22cbe8-3877-41b0-9f45-91c9b60ccab4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sering transaksi rutin, tunggakan cicilan gada. tpi malah gk bisa di pake lagi limit saldo dana cicil nya. aneh. kecewa parah",1,16,2.112.0,2026-01-31 12:30:25,"Hi Kak, maaf ya buat Kakak ga tenang mengenai keluhan tidak bisa menggunakan DANA Cicil. Tenang saja, Kakak bisa memakai DANA Cicil, namun ada beberapa hal yang perlu dicek terlebih dahulu. Untuk pengecekan lebih lanjut mohon hubungi DIANA melalui menu Saya pada apk DANA ya Kak. Thanks -JN-",2026-01-31 13:28:09,2.112.0
354ab5a2-f3b2-4444-9fb4-1d1d8a9d83ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa aplikasinya Gk bisa kompirmasi no tlfn. Sellu tertulis sistem ganguan trus . sampe saya coba brkali2 tidak bisa masuk ke aplikasinya. tolong diperbaiki secepatnya,3,0,2.113.1,2026-02-09 15:34:22,"Hi Kak Dendi, maaf ya kalau sempat bikin kurang nyaman terkait kendala tidak bisa masuk app DANA. Aplikasi DANA tidak mengalami gangguan. Boleh coba langkah berikut: 1. Clear cache aplikasi DANA 2. Update ke versi terbaru 3. Restart device Kalau setelah dicoba masih ada kendala, silakan kirim screenshot via DIANA di aplikasi DANA ya. Thanks -IR-",2026-02-09 17:05:40,2.113.1
c9d2b7c4-803b-43de-9bc4-96882b58d5e3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kenapa sekarang sering keluar dalam aplikasinya setiap mau pembayaran. Dan setiap penarikan uang dari Dana Goal selalu lag parah. Tambah parah tidak bisa di tarik dan tranfer parh.,2,0,2.111.0,2026-01-18 13:44:46,"Langsung aja hubungi Layanan Asisten Digital kami, caranya gampang:
-Untuk keluhan transaksi:Buka App DANA, pilih History/Riwayat, pilih transaksi yg mau dilaporin, klik CHAT.
-Untuk keluhan akun premium: Buka App DANA, pilih Me/Saya, Klik alasan gagal, klik CHAT",2023-07-19 11:26:19,2.111.0
c147b2be-fdfc-446a-a1ba-228bf0eacca6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah, naik KRL pake qris tap udah tap out tp saldo yang udh di potong lebihnya ga di balikin, KRL biasa potong 4rb ini di potong 13rb, sisanya ga di balikin pas tap out, kacau, udh 2x kejadian kaya bgni di aplikasi ini",1,1,2.113.1,2026-02-05 02:09:31,"Hi Kak Saiful maaf ya bikin ga nyaman terkait keluhan transaksi QRIS. Silakan kakak bisa hubungi DIANA Agar keluhan kamu dapat kami bantu, Kamu dapat mengakses DIANA melalui halaman ""aktivitas"" pada aplikasi DANA. Kami pasti bantu hingga selesai ya kak.Thanks -IR-",2026-02-05 08:07:51,2.113.1
35b4885b-108a-4233-9133-6cef12c68a19,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gampang banget digunakan, gratis biaya admin juga sehingga memudahkan saya transfer ke bank lain. sangat praktis dan tidak ribet. saya sering banget menggunakan DANA karna lebih hemat biaya admin",5,0,2.106.0,2025-12-19 22:32:41,,,2.106.0
01f914ca-f2e8-468e-99b4-deb34950175b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong saldo saya hilang,dan tidak ada resi pengiriman gagal di aktifitas.jadi saya tidak bisa klaim ulang untuk menggagalkan..alasan harus pakai dana proteksi,namun tetap kembali saldo tsb.",1,0,2.110.0,2026-01-19 04:31:17,"Hi Kak Ari. Mohon maaf atas ketidaknyamanan yang dialami. Kami infokan, sebelumnya sempat terjadi kendala teknis pada tampilan riwayat transaksi, yang menyebabkan detail uang keluar belum muncul secara maksimal. Untuk bantuan lebih lanjut, silakan hubungi DIANA melalui menu Me/Saya di aplikasi. Jangan khawatir, saldo Kakak tetap aman ya. Thx -AF-",2026-01-22 09:49:00,2.110.0
